"Start.station.number","starthour","freq.x","freq.y"
32036,20,99,117
32036,21,84,72
32036,22,25,22
32036,23,20,4
32037,0,1,1
32037,1,1,NA
32037,4,1,NA
32037,5,5,6
32037,6,8,2
32037,7,48,1
32037,8,32,44
32037,9,23,31
32037,10,26,30
32037,11,25,21
32037,12,45,46
32037,13,31,37
32037,14,25,37
32037,15,25,30
32037,16,31,36
32037,17,29,106
32037,18,45,50
32037,19,21,39
32037,20,21,15
32037,21,2,13
32037,22,3,4
32037,23,7,6
32038,0,3,10
32038,1,3,6
32038,2,4,5
32038,3,2,2
32038,4,1,3
32038,5,3,1
32038,6,2,134
32038,7,11,11
32038,8,105,102
32038,9,41,70
32038,10,9,60
32038,11,16,40
32038,12,51,21
32038,13,38,24
32038,14,76,23
32038,15,48,22
32038,16,58,19
32038,17,147,8
32038,18,205,78
32038,19,128,55
32038,20,68,16
32038,21,21,10
32038,22,17,10
32038,23,9,16
32039,0,10,12
32039,1,10,7
32039,2,1,4
32039,3,4,NA
32039,4,7,NA
32039,5,2,NA
32039,6,2,2
32039,7,18,24
32039,8,50,41
32039,9,102,69
32039,10,33,59
32039,11,27,55
32039,12,48,38
32039,13,45,26
32039,14,32,31
32039,15,48,31
32039,16,77,24
32039,17,170,39
32039,18,124,43
32039,19,61,74
32039,20,63,51
32039,21,50,29
32039,22,32,7
32039,23,21,9
32040,2,1,3
32040,5,9,NA
32040,6,20,38
32040,7,35,107
32040,8,60,63
32040,9,74,49
32040,10,58,32
32040,11,77,38
32040,12,98,77
32040,13,95,89
32040,14,66,64
32040,15,118,80
32040,16,105,95
32040,17,87,111
32040,18,95,179
32040,19,74,113
32040,20,50,75
32040,21,28,41
32040,22,12,21
32040,23,2,6
32041,8,38,61
32041,9,15,63
32041,10,12,5
32041,11,11,3
32041,12,21,12
32041,13,16,12
32041,14,9,5
32041,15,9,10
32041,16,26,32
32041,17,34,19
32041,18,38,10
32041,19,22,1
32041,20,2,3
32041,21,2,1
32041,22,6,3
32041,23,5,8
32042,6,3,NA
32042,7,1,11
32042,10,1,NA
32042,11,1,3
32042,12,4,NA
32042,14,1,NA
32042,15,11,6
32042,16,46,2
32042,17,45,1
32042,18,4,7
32042,20,3,3
32042,22,1,NA
32043,5,3,NA
32043,6,9,2
32043,7,24,4
32043,8,116,6
32043,9,28,56
32043,10,21,33
32043,11,13,20
32043,12,15,17
32043,13,22,23
32043,14,29,43
32043,15,87,76
32043,16,42,24
32043,17,52,44
32043,18,30,194
32043,19,22,67
32043,20,8,21
32043,21,6,9
32043,22,2,5
32043,23,2,4
32044,5,4,NA
32044,7,19,3
32044,8,183,113
32044,9,36,5
32044,10,2,NA
32044,11,7,7
32044,12,8,14
32044,13,8,8
32044,14,14,8
32044,15,5,9
32044,16,14,31
32044,17,27,190
32044,18,63,12
32044,19,15,4
32044,20,6,4
32044,21,4,5
32044,22,2,1
32044,23,4,2
32045,0,4,1
32045,4,1,2
32045,5,7,6
32045,6,131,6
32045,7,45,87
32045,8,365,149
32045,9,99,54
32045,10,75,24
32045,11,38,13
32045,12,15,41
32045,13,9,20
32045,14,19,59
32045,15,20,63
32045,16,26,69
32045,17,31,208
32045,18,113,275
32045,19,58,139
32045,20,59,87
32045,21,71,18
32045,22,16,18
32045,23,11,2
32046,4,1,NA
32046,5,5,1
32046,6,78,17
32046,7,403,229
32046,8,176,103
32046,9,164,90
32046,10,146,93
32046,11,142,100
32046,12,227,156
32046,13,197,148
32046,14,172,186
32046,15,157,183
32046,16,172,221
32046,17,144,251
32046,18,187,324
32046,19,100,222
32046,20,55,151
32046,21,12,56
32046,22,8,42
32046,23,7,25
32047,0,2,NA
32047,4,1,1
32047,6,5,31
32047,7,53,34
32047,8,108,46
32047,9,17,81
32047,10,31,18
32047,11,12,15
32047,12,7,16
32047,13,26,12
32047,14,13,22
32047,15,15,13
32047,16,31,28
32047,17,206,89
32047,18,104,17
32047,19,20,12
32047,20,6,44
32047,21,1,35
32047,22,4,5
32047,23,1,NA
32048,0,56,13
32048,1,6,4
32048,2,7,3
32048,3,1,3
32048,5,8,11
32048,6,70,46
32048,7,76,135
32048,8,302,364
32048,9,342,336
32048,10,183,92
32048,11,151,85
32048,12,196,95
32048,13,205,170
32048,14,121,72
32048,15,156,109
32048,16,311,148
32048,17,508,276
32048,18,589,259
32048,19,295,134
32048,20,193,136
32048,21,124,73
32048,22,87,32
32048,23,82,18
32049,0,1,3
32049,6,6,NA
32049,7,97,6
32049,8,61,33
32049,9,12,17
32049,10,25,11
32049,11,20,11
32049,12,22,11
32049,13,22,27
32049,14,18,24
32049,15,23,26
32049,16,23,30
32049,17,14,76
32049,18,15,126
32049,19,14,42
32049,20,6,78
32049,21,6,18
32049,23,4,5
32050,0,3,5
32050,2,1,3
32050,3,2,1
32050,4,2,3
32050,5,2,1
32050,6,3,2
32050,7,21,4
32050,8,41,13
32050,9,53,17
32050,10,36,12
32050,11,39,19
32050,12,51,24
32050,13,53,19
32050,14,27,36
32050,15,37,22
32050,16,21,32
32050,17,33,37
32050,18,45,44
32050,19,44,25
32050,20,31,32
32050,21,15,25
32050,22,5,10
32050,23,4,10
32051,0,3,4
32051,1,4,1
32051,2,6,5
32051,3,1,1
32051,4,4,NA
32051,5,3,7
32051,6,11,13
32051,7,29,40
32051,8,27,141
32051,9,33,66
32051,10,65,41
32051,11,94,71
32051,12,117,73
32051,13,90,93
32051,14,63,73
32051,15,82,85
32051,16,85,80
32051,17,151,91
32051,18,90,85
32051,19,55,55
32051,20,35,56
32051,21,16,22
32051,22,9,11
32051,23,9,7
32052,0,2,NA
32052,1,1,2
32052,2,1,NA
32052,5,1,NA
32052,7,3,3
32052,8,16,13
32052,9,6,6
32052,10,7,7
32052,11,5,2
32052,12,9,16
32052,13,4,20
32052,14,15,11
32052,15,21,18
32052,16,24,10
32052,17,51,11
32052,18,9,26
32052,19,11,16
32052,20,4,14
32052,21,1,6
32052,22,4,3
32053,0,13,NA
32053,1,5,2
32053,2,2,NA
32053,4,2,2
32053,6,8,96
32053,7,33,133
32053,8,14,49
32053,9,37,117
32053,10,28,56
32053,11,34,24
32053,12,35,33
32053,13,37,33
32053,14,46,16
32053,15,56,20
32053,16,158,20
32053,17,167,29
32053,18,161,28
32053,19,109,17
32053,20,61,11
32053,21,44,8
32053,22,17,6
32053,23,17,14
32054,5,1,NA
32054,6,1,NA
32054,7,8,2
32054,8,34,24
32054,9,39,26
32054,10,23,10
32054,11,19,12
32054,12,13,12
32054,13,14,16
32054,14,26,18
32054,15,24,13
32054,16,30,21
32054,17,37,29
32054,18,21,90
32054,19,6,33
32054,20,21,16
32054,21,6,10
32054,22,1,4
32055,0,16,15
32055,1,8,9
32055,2,3,3
32055,5,11,1
32055,6,22,9
32055,7,52,31
32055,8,180,20
32055,9,211,36
32055,10,134,70
32055,11,176,69
32055,12,136,139
32055,13,135,97
32055,14,120,94
32055,15,105,86
32055,16,89,136
32055,17,134,169
32055,18,159,232
32055,19,116,172
32055,20,49,101
32055,21,19,67
32055,22,27,37
32055,23,13,35
32056,0,6,18
32056,1,6,17
32056,3,4,3
32056,5,12,7
32056,6,13,8
32056,7,41,3
32056,8,56,4
32056,9,92,10
32056,10,62,11
32056,11,90,21
32056,12,69,15
32056,13,68,29
32056,14,50,32
32056,15,46,54
32056,16,43,39
32056,17,47,69
32056,18,64,59
32056,19,36,39
32056,20,37,59
32056,21,43,66
32056,22,18,24
32056,23,10,24
32057,6,1,NA
32057,7,1,NA
32057,8,1,NA
32057,9,5,2
32057,10,3,4
32057,11,1,3
32057,12,6,NA
32057,13,4,1
32057,14,3,5
32057,15,2,1
32057,17,2,3
32057,18,2,19
32057,19,1,NA
32057,22,1,1
32058,5,1,NA
32058,6,6,NA
32058,7,12,NA
32058,8,23,NA
32058,9,8,3
32058,10,8,2
32058,11,5,12
32058,12,6,8
32058,13,3,2
32058,14,3,2
32058,15,2,1
32058,16,1,7
32058,17,3,18
32058,18,3,29
32058,19,2,17
32058,20,2,3
32058,21,6,2
32058,22,2,2
32058,23,2,5
32059,8,1,NA
32059,11,3,1
32059,12,3,7
32059,13,4,7
32059,16,1,4
32059,17,3,3
32059,18,1,7
32059,23,1,NA
32061,9,2,NA
32061,14,1,5
32061,15,3,1
32061,16,3,2
32061,18,2,2
32061,19,1,NA
32062,6,1,8
32062,7,1,13
32062,8,2,8
32062,12,9,5
32062,13,1,NA
32062,14,1,NA
32062,15,1,1
32062,16,4,NA
32062,17,5,1
32062,18,27,2
32062,19,11,NA
32062,21,1,NA
32063,7,7,1
32063,8,2,NA
32063,10,1,NA
32063,11,6,5
32063,12,2,3
32063,13,2,2
32063,14,7,3
32063,15,1,3
32063,16,8,6
32063,17,11,11
32063,18,2,20
32063,19,9,10
32063,22,1,NA
32064,7,2,NA
32064,13,6,4
32064,14,1,1
32064,15,3,NA
32064,16,4,3
32064,17,7,5
32064,19,2,2
32065,6,8,NA
32065,7,8,1
32065,8,4,1
32065,10,1,NA
32065,11,4,NA
32065,12,2,NA
32065,13,2,6
32065,14,4,6
32065,17,1,2
32065,18,1,11
32065,22,3,2
32066,11,4,NA
32066,13,5,5
32066,15,5,4
32066,16,4,3
32066,17,1,5
32066,19,2,NA
32066,20,1,2
32200,0,1,2
32200,5,1,NA
32200,6,13,NA
32200,7,3,NA
32200,9,3,1
32200,10,3,1
32200,11,1,1
32200,12,1,4
32200,13,3,4
32200,14,5,4
32200,15,5,4
32200,16,4,7
32200,17,8,12
32200,18,1,2
32200,23,1,2
32201,6,1,NA
32201,8,2,NA
32201,11,9,5
32201,12,6,NA
32201,13,4,6
32201,14,3,3
32201,15,3,4
32201,16,2,6
32201,17,3,3
32201,18,1,3
32202,7,2,NA
32202,10,1,1
32202,11,7,2
32202,12,1,2
32202,13,4,4
32202,14,3,2
32202,15,2,NA
32202,16,3,2
32202,17,5,3
32202,18,1,NA
32202,19,1,NA
32203,0,2,1
32203,2,2,NA
32203,7,4,2
32203,8,7,NA
32203,9,2,NA
32203,11,3,1
32203,12,5,6
32203,13,7,9
32203,14,1,3
32203,15,4,NA
32203,17,5,8
32203,19,1,1
32203,20,1,3
32203,23,1,NA
32204,0,2,NA
32204,6,6,6
32204,7,18,NA
32204,8,36,3
32204,9,51,10
32204,10,8,6
32204,11,5,11
32204,12,8,11
32204,13,6,5
32204,14,4,6
32204,15,6,8
32204,16,1,19
32204,17,9,51
32204,18,8,31
32204,19,3,10
32204,20,5,3
32204,21,10,NA
32204,22,5,1
32204,23,3,1
32205,5,1,1
32205,6,2,NA
32205,7,2,6
32205,8,11,18
32205,9,12,53
32205,10,5,3
32205,11,9,5
32205,12,20,19
32205,13,11,7
32205,14,10,8
32205,15,4,9
32205,16,16,10
32205,17,39,15
32205,18,25,6
32205,19,11,1
32205,20,3,4
32205,22,2,2
32205,23,1,2
32206,11,2,NA
32206,12,2,3
32206,13,1,1
32206,14,1,1
32206,15,14,13
32206,16,18,1
32206,17,17,1
32206,18,4,1
32206,19,2,NA
32207,5,1,1
32207,8,1,3
32207,9,9,1
32207,10,1,NA
32207,11,2,1
32207,12,6,3
32207,13,8,4
32207,14,6,5
32207,15,4,6
32207,16,14,6
32207,17,13,2
32207,18,7,7
32207,19,1,4
32207,20,2,5
32208,0,1,NA
32208,7,1,NA
32208,8,1,NA
32208,9,1,3
32208,11,5,1
32208,12,4,7
32208,13,2,2
32208,14,2,5
32208,15,12,7
32208,16,2,1
32208,18,1,5
32208,19,1,NA
32208,20,2,1
32208,21,1,NA
32208,22,2,5
32208,23,2,3
32209,8,1,NA
32209,10,2,2
32209,11,5,7
32209,12,5,2
32209,13,1,1
32209,15,2,1
32209,17,1,1
32209,18,2,1
32209,20,1,1
32210,5,1,NA
32210,7,2,NA
32210,8,3,2
32210,9,8,2
32210,10,4,7
32210,11,10,5
32210,12,7,9
32210,13,3,4
32210,14,7,4
32210,15,4,5
32210,16,10,4
32210,17,4,6
32210,18,2,1
32211,5,1,NA
32211,9,2,1
32211,10,1,2
32211,11,2,NA
32211,12,3,2
32211,13,1,1
32211,14,2,NA
32211,15,4,4
32211,17,3,2
32211,19,2,1
32212,9,1,4
32212,10,4,2
32212,11,4,5
32212,12,9,8
32212,13,14,1
32212,14,7,12
32212,15,11,8
32212,16,7,8
32212,17,8,3
32212,18,4,8
32212,19,2,1
32212,21,3,NA
32212,22,1,3
32213,0,1,NA
32213,4,26,NA
32213,6,3,1
32213,7,6,6
32213,8,9,6
32213,9,11,11
32213,10,7,5
32213,11,14,9
32213,12,15,17
32213,13,19,19
32213,14,13,21
32213,15,23,14
32213,16,15,14
32213,17,4,20
32213,18,5,13
32213,19,4,3
32213,21,1,NA
32214,6,3,NA
32214,7,8,7
32214,8,6,37
32214,9,12,47
32214,10,6,11
32214,11,8,19
32214,12,14,12
32214,13,13,23
32214,14,25,14
32214,15,25,21
32214,16,26,30
32214,17,69,15
32214,18,25,15
32214,19,4,9
32214,20,2,2
32214,22,1,3
32215,0,3,NA
32215,1,2,2
32215,5,1,21
32215,6,12,3
32215,7,28,17
32215,8,61,10
32215,9,67,10
32215,10,26,5
32215,11,20,13
32215,12,22,20
32215,13,21,22
32215,14,27,22
32215,15,31,25
32215,16,17,65
32215,17,26,85
32215,18,25,52
32215,19,5,11
32215,20,4,6
32215,21,4,NA
32215,22,4,1
32215,23,6,NA
32216,0,3,1
32216,4,1,NA
32216,9,1,9
32216,10,4,7
32216,11,4,5
32216,12,8,6
32216,13,10,7
32216,14,9,13
32216,15,11,9
32216,16,20,21
32216,17,8,1
32216,18,4,3
32216,19,5,2
32216,21,2,2
32217,9,1,3
32217,11,1,2
32217,12,5,NA
32217,13,6,NA
32217,14,3,3
32217,15,4,3
32217,16,18,1
32217,17,11,2
32217,19,1,NA
32217,21,1,NA
32218,4,13,NA
32218,5,15,NA
32218,6,1,NA
32218,7,4,NA
32218,8,8,1
32218,9,5,8
32218,10,5,5
32218,11,6,3
32218,12,9,13
32218,13,13,2
32218,14,11,14
32218,15,6,14
32218,16,20,9
32218,17,5,13
32218,18,9,13
32218,19,10,9
32218,20,3,5
32218,21,1,5
32218,23,1,1
32219,2,1,NA
32219,5,1,NA
32219,7,1,2
32219,8,1,1
32219,9,2,8
32219,10,8,4
32219,11,4,4
32219,12,3,6
32219,13,5,3
32219,14,3,6
32219,15,6,6
32219,16,9,5
32219,17,7,7
32219,18,4,3
32219,19,1,6
32221,1,1,1
32221,11,9,11
32221,12,1,2
32221,13,10,3
32221,14,6,2
32221,15,1,NA
32221,16,1,1
32221,17,2,3
32221,18,2,NA
32222,11,1,1
32222,12,4,5
32222,13,2,NA
32222,14,1,2
32222,16,1,NA
32222,18,4,4
32222,19,6,3
32223,8,2,1
32223,10,2,3
32223,11,3,4
32223,12,1,2
32223,13,1,NA
32223,14,5,4
32223,15,3,4
32223,16,1,2
32223,18,1,1
32223,19,4,3
31003,3,NA,2
31004,1,NA,9
31004,2,NA,3
31004,3,NA,2
31007,4,NA,6
31012,4,NA,3
31015,3,NA,11
31015,4,NA,8
31018,4,NA,1
31019,4,NA,1
31025,3,NA,2
31030,3,NA,14
31032,1,NA,5
31035,4,NA,2
31036,2,NA,5
31042,4,NA,5
31046,1,NA,6
31046,2,NA,5
31046,3,NA,3
31050,3,NA,3
31052,2,NA,3
31052,3,NA,1
31054,0,NA,4
31054,2,NA,5
31055,3,NA,3
31057,0,NA,1
31057,2,NA,2
31058,1,NA,1
31059,0,NA,13
31059,1,NA,8
31059,2,NA,6
31059,3,NA,2
31060,2,NA,3
31061,0,NA,7
31061,2,NA,1
31061,3,NA,2
31061,4,NA,4
31062,2,NA,1
31062,4,NA,1
31062,5,NA,1
31062,7,NA,3
31063,3,NA,2
31064,0,NA,2
31064,1,NA,1
31064,2,NA,1
31064,3,NA,2
31064,22,NA,7
31065,4,NA,4
31068,2,NA,22
31068,3,NA,18
31068,4,NA,8
31069,4,NA,1
31071,3,NA,1
31072,0,NA,1
31073,3,NA,2
31074,0,NA,2
31074,1,NA,1
31074,3,NA,1
31075,0,NA,1
31076,0,NA,1
31076,3,NA,2
31078,23,NA,3
31080,3,NA,6
31081,3,NA,1
31083,3,NA,1
31087,4,NA,1
31088,1,NA,17
31088,2,NA,9
31088,3,NA,2
31090,5,NA,7
31092,1,NA,7
31094,3,NA,1
31098,1,NA,4
31099,4,NA,2
31112,3,NA,5
31224,4,NA,93
31259,3,NA,5
31262,4,NA,9
31272,4,NA,10
31273,4,NA,2
31284,5,NA,25
31287,2,NA,4
31287,4,NA,2
31292,3,NA,4
31292,5,NA,5
31292,6,NA,44
31293,9,NA,10
31294,1,NA,1
31294,22,NA,1
31304,4,NA,1
31309,2,NA,2
31309,3,NA,3
31310,4,NA,4
31315,4,NA,7
31403,3,NA,5
31405,3,NA,6
31405,4,NA,1
31407,3,NA,5
31412,2,NA,2
31412,3,NA,2
31413,5,NA,2
31413,22,NA,1
31414,22,NA,2
31414,23,NA,1
31501,4,NA,1
31504,2,NA,5
31514,2,NA,5
31515,4,NA,2
31515,5,NA,2
31517,4,NA,4
31517,5,NA,3
31520,0,NA,3
31520,1,NA,1
31521,5,NA,1
31521,17,NA,7
31521,18,NA,8
31521,19,NA,7
31521,21,NA,2
31521,22,NA,1
31625,3,NA,12
31633,3,NA,9
31633,4,NA,13
31635,4,NA,4
31642,3,NA,6
31645,1,NA,12
31645,2,NA,9
31645,3,NA,1
31700,3,NA,2
31700,23,NA,12
31701,0,NA,1
31701,1,NA,1
31701,23,NA,4
31702,2,NA,1
31702,4,NA,1
31702,5,NA,2
31703,4,NA,1
31703,5,NA,2
31704,1,NA,2
31705,3,NA,1
31705,6,NA,3
31706,0,NA,3
31706,2,NA,2
31706,3,NA,4
31708,4,NA,3
31709,12,NA,1
31711,7,NA,1
31711,14,NA,13
31712,3,NA,5
31713,0,NA,5
31713,1,NA,4
31713,2,NA,4
31713,3,NA,2
31713,7,NA,3
31713,22,NA,2
31713,23,NA,5
31714,0,NA,1
31714,1,NA,2
31714,9,NA,1
31800,2,NA,2
31800,5,NA,1
31800,6,NA,1
31801,3,NA,7
31802,2,NA,1
31802,4,NA,27
31803,0,NA,19
31803,1,NA,8
31803,3,NA,2
31803,4,NA,1
31804,0,NA,4
31804,22,NA,22
31805,3,NA,4
31807,1,NA,2
31811,1,NA,2
31812,21,NA,11
31812,22,NA,10
31812,23,NA,4
31900,1,NA,1
31900,3,NA,1
31901,2,NA,5
31902,0,NA,2
31902,1,NA,2
31902,2,NA,7
31902,3,NA,16
31903,3,NA,1
31903,4,NA,4
31904,2,NA,4
31905,2,NA,1
31905,3,NA,6
31906,4,NA,1
31906,23,NA,6
31907,3,NA,1
31909,4,NA,1
31909,23,NA,8
31912,1,NA,1
31912,5,NA,1
31913,0,NA,5
31913,1,NA,2
31914,0,NA,5
31914,2,NA,1
31914,5,NA,1
31914,23,NA,8
31915,0,NA,6
31915,1,NA,1
31917,0,NA,11
31917,1,NA,6
31917,3,NA,6
31918,2,NA,2
31918,5,NA,1
31918,6,NA,16
31918,23,NA,3
31919,2,NA,1
31919,23,NA,6
32000,4,NA,1
32001,2,NA,1
32001,3,NA,2
32002,3,NA,7
32003,1,NA,3
32003,2,NA,1
32003,3,NA,1
32003,6,NA,3
32004,0,NA,1
32004,23,NA,4
32005,7,NA,2
32005,22,NA,3
32009,17,NA,7
32009,20,NA,4
32009,21,NA,3
32009,22,NA,6
32009,23,NA,1
32010,0,NA,6
32010,1,NA,3
32010,2,NA,2
32011,0,NA,4
32011,1,NA,5
32012,5,NA,3
32013,4,NA,2
32015,19,NA,9
32015,23,NA,2
32016,23,NA,1
32017,0,NA,1
32017,7,NA,4
32018,0,NA,1
32018,21,NA,9
32018,22,NA,1
32019,2,NA,6
32019,4,NA,2
32020,5,NA,1
32020,6,NA,4
32020,23,NA,2
32021,1,NA,3
32021,2,NA,3
32021,4,NA,1
32021,5,NA,3
32022,2,NA,1
32022,22,NA,1
32022,23,NA,1
32025,2,NA,1
32025,4,NA,2
32026,1,NA,8
32027,3,NA,3
32027,4,NA,2
32028,2,NA,1
32029,0,NA,14
32029,1,NA,3
32029,3,NA,1
32030,19,NA,1
32031,5,NA,11
32031,7,NA,7
32031,19,NA,6
32031,21,NA,2
32032,1,NA,1
32032,2,NA,1
32032,4,NA,2
32033,23,NA,2
32034,4,NA,1
32035,1,NA,4
32035,2,NA,1
32035,23,NA,2
32036,4,NA,1
32036,5,NA,5
32040,0,NA,3
32040,1,NA,3
32040,3,NA,3
32041,0,NA,1
32041,7,NA,5
32042,8,NA,60
32042,9,NA,26
32042,19,NA,1
32042,21,NA,3
32046,0,NA,13
32046,1,NA,2
32046,3,NA,1
32047,3,NA,1
32047,5,NA,11
32048,4,NA,1
32049,1,NA,7
32049,2,NA,5
32049,3,NA,3
32049,4,NA,1
32049,22,NA,11
32050,1,NA,1
32052,3,NA,1
32052,23,NA,2
32053,3,NA,4
32053,5,NA,5
32054,23,NA,3
32055,3,NA,4
32055,4,NA,2
32056,2,NA,7
32056,4,NA,3
32057,0,NA,1
32057,21,NA,1
32057,23,NA,1
32058,0,NA,1
32058,1,NA,1
32059,9,NA,1
32059,14,NA,1
32059,15,NA,2
32059,20,NA,2
32061,10,NA,4
32061,11,NA,1
32061,12,NA,1
32061,17,NA,2
32062,10,NA,2
32062,11,NA,3
32062,22,NA,2
32063,20,NA,6
32064,12,NA,4
32064,18,NA,5
32064,21,NA,1
32065,16,NA,1
32065,19,NA,8
32065,21,NA,1
32066,12,NA,4
32066,14,NA,5
32066,18,NA,1
32200,8,NA,4
32200,19,NA,1
32201,7,NA,1
32201,10,NA,1
32201,19,NA,2
32201,20,NA,1
32201,22,NA,2
32202,6,NA,3
32202,8,NA,1
32202,23,NA,1
32203,1,NA,1
32203,16,NA,7
32203,18,NA,4
32203,21,NA,1
32205,2,NA,2
32205,21,NA,3
32206,6,NA,5
32206,7,NA,15
32206,8,NA,8
32206,9,NA,26
32206,10,NA,5
32207,0,NA,1
32207,7,NA,10
32207,21,NA,3
32207,22,NA,2
32207,23,NA,2
32208,10,NA,1
32209,9,NA,1
32209,14,NA,1
32209,16,NA,2
32209,21,NA,1
32209,23,NA,1
32210,19,NA,1
32210,20,NA,2
32210,23,NA,1
32211,7,NA,1
32211,20,NA,2
32212,6,NA,1
32213,1,NA,2
32213,20,NA,3
32213,22,NA,1
32213,23,NA,4
32214,21,NA,3
32215,3,NA,1
32215,4,NA,34
32216,5,NA,1
32216,6,NA,7
32216,7,NA,4
32216,8,NA,8
32217,6,NA,4
32217,8,NA,1
32217,10,NA,7
32218,0,NA,3
32218,1,NA,1
32218,22,NA,2
32221,6,NA,1
32221,9,NA,2
32221,10,NA,2
32222,1,NA,1
32222,7,NA,2
32222,9,NA,2
32222,17,NA,3
32222,20,NA,4
32223,17,NA,2
32223,22,NA,1
